event_id,date,start_time,end_time,type,location,animal_location,initiator,victim,winner,loser,intervenor,observer,other_notes,datetime_start,datetime_end,duration,ts_start,ts_end,group_id_initiator,group_id_victim,group_id_winner,group_id_loser,group_id_intervenor,event_A2A,event_B2B,event_A2B,event_B2A,event_ingroup,success,epoch,merge_day,food_epoch,relative_time,player_pair_set,pre_winner,pre_loser,pre_event_interval
751,2024-06-23,10:50:00.0,10:50:05.0,R,right,,rat032,rat007,rat007,rat032,,,,2024-06-23 10:50:00,2024-06-23 10:50:05,5.0,1719154200000000000,1719154205000000000,B,A,A,B,,,,,True,False,False,,4,11.0,1027.0,"[""rat007"", ""rat032""]",rat007,rat032,230734.0
752,2024-06-23,10:51:07.0,10:51:10.0,R,right,,rat032,rat035,rat035,rat032,,,,2024-06-23 10:51:07,2024-06-23 10:51:10,3.0,1719154267000000000,1719154270000000000,B,B,B,B,,,True,,,True,False,,4,11.0,1092.0,"[""rat035"", ""rat032""]",rat032,rat035,6474.0
753,2024-06-23,10:51:13.0,10:51:15.0,R,right,,rat033,rat035,rat035,rat033,,,,2024-06-23 10:51:13,2024-06-23 10:51:15,2.0,1719154273000000000,1719154275000000000,B,B,B,B,,,True,,,True,False,,4,11.0,1097.0,"[""rat035"", ""rat033""]",rat035,rat033,242698.0
754,2024-06-23,10:51:39.0,10:51:54.0,R,right,,rat034,rat035,rat035,rat034,,,,2024-06-23 10:51:39,2024-06-23 10:51:54,15.0,1719154299000000000,1719154314000000000,B,B,B,B,,,True,,,True,False,,4,11.0,1136.0,"[""rat035"", ""rat034""]",rat035,rat034,6531.0
755,2024-06-23,10:51:54.0,10:51:56.0,R,right,,rat007,rat035,rat035,rat007,,,,2024-06-23 10:51:54,2024-06-23 10:51:56,2.0,1719154314000000000,1719154316000000000,A,B,B,A,,,,True,,False,False,,4,11.0,1138.0,"[""rat007"", ""rat035""]",rat007,rat035,231799.0
756,2024-06-23,10:52:44.0,10:52:46.0,R,right,,rat006,rat035,rat035,rat006,,,,2024-06-23 10:52:44,2024-06-23 10:52:46,2.0,1719154364000000000,1719154366000000000,A,B,B,A,,,,True,,False,False,,4,11.0,1188.0,"[""rat006"", ""rat035""]",rat006,rat035,6362.0
757,2024-06-23,10:52:51.0,10:52:53.0,R,right,,rat006,rat035,rat035,rat006,,,,2024-06-23 10:52:51,2024-06-23 10:52:53,2.0,1719154371000000000,1719154373000000000,A,B,B,A,,,,True,,False,False,,4,11.0,1195.0,"[""rat006"", ""rat035""]",rat035,rat006,7.0
758,2024-06-23,10:52:51.0,10:52:53.0,R,right,,rat010,rat035,rat035,rat010,,,,2024-06-23 10:52:51,2024-06-23 10:52:53,2.0,1719154371000000000,1719154373000000000,A,B,B,A,,,,True,,False,False,,4,11.0,1195.0,"[""rat035"", ""rat010""]",,,
759,2024-06-23,10:52:59.0,10:53:08.0,R,right,,rat006,rat035,rat035,rat006,,,,2024-06-23 10:52:59,2024-06-23 10:53:08,9.0,1719154379000000000,1719154388000000000,A,B,B,A,,,,True,,False,False,,4,11.0,1210.0,"[""rat006"", ""rat035""]",rat035,rat006,8.0
760,2024-06-23,10:54:29.0,10:54:32.0,R,right,,rat034,rat035,,,,,,2024-06-23 10:54:29,2024-06-23 10:54:32,3.0,1719154469000000000,1719154472000000000,B,B,,,,,True,,,True,,,4,11.0,1294.0,"[""rat035"", ""rat034""]",rat035,rat034,170.0
761,2024-06-23,10:58:40.0,10:58:53.0,F,left,,rat005,rat030,rat005,rat030,,,"rat030 escape, 6 rats attracted blocked 005's way to030",2024-06-23 10:58:40,2024-06-23 10:58:53,13.0,1719154720000000000,1719154733000000000,A,B,A,B,,,,True,,False,True,,4,11.0,1555.0,"[""rat030"", ""rat005""]",rat005,rat030,965.0
762,2024-06-23,11:01:43.0,11:03:01.0,F,left,,rat034,rat003,rat003,rat034,rat006,,"drama fighting, 006 interupt by jumping down, finally rat034 escape",2024-06-23 11:01:43,2024-06-23 11:03:01,78.0,1719154903000000000,1719154981000000000,B,A,A,B,A,,,,True,False,False,,4,11.0,1803.0,"[""rat034"", ""rat003""]",rat003,rat034,229299.0
763,2024-06-23,11:03:01.0,11:03:17.0,F,left,,rat034,rat035,rat035,rat034,,,"on rat034's way of escape, meet rat035 so attack it",2024-06-23 11:03:01,2024-06-23 11:03:17,16.0,1719154981000000000,1719154997000000000,B,B,B,B,,,True,,,True,False,,4,,,"[""rat035"", ""rat034""]",rat035,rat034,512.0
764,2024-06-23,11:03:21.0,11:03:36.0,F,left,,rat035,rat003,rat003,rat035,rat033,rat032,"rat032 and 033 interupt, rat035 escape",2024-06-23 11:03:21,2024-06-23 11:03:36,15.0,1719155001000000000,1719155016000000000,B,A,A,B,B,,,,True,False,False,,4,,,"[""rat035"", ""rat003""]",rat003,rat035,244454.0
765,2024-06-23,11:20:50.0,11:21:05.0,C,right,,rat032,rat004,rat032,rat004,,,,2024-06-23 11:20:50,2024-06-23 11:21:05,15.0,1719156050000000000,1719156065000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat032"", ""rat004""]",rat032,rat004,7776.0
766,2024-06-23,11:21:05.0,11:21:10.0,D,right,,rat004,rat032,,,,,,2024-06-23 11:21:05,2024-06-23 11:21:10,5.0,1719156065000000000,1719156070000000000,A,B,,,,,,True,,False,,,4,,,"[""rat032"", ""rat004""]",rat032,rat004,15.0
767,2024-06-23,11:21:10.0,11:21:15.0,C,right,,rat032,rat010,rat032,rat010,,,,2024-06-23 11:21:10,2024-06-23 11:21:15,5.0,1719156070000000000,1719156075000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat032"", ""rat010""]",rat010,rat032,6075.0
768,2024-06-23,11:21:15.0,11:21:18.0,PS,right,,rat007,rat032,rat007,rat032,,,,2024-06-23 11:21:15,2024-06-23 11:21:18,3.0,1719156075000000000,1719156078000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat007"", ""rat032""]",rat007,rat032,1875.0
769,2024-06-23,11:29:18.0,11:29:22.0,C,right,,rat032,rat031,rat032,rat031,,,,2024-06-23 11:29:18,2024-06-23 11:29:22,4.0,1719156558000000000,1719156562000000000,B,B,B,B,,,True,,,True,True,,4,,,"[""rat031"", ""rat032""]",rat032,rat031,2432.0
770,2024-06-23,11:29:22.0,11:29:29.0,P,right,,rat032,rat031,rat031,rat032,,,,2024-06-23 11:29:22,2024-06-23 11:29:29,7.0,1719156562000000000,1719156569000000000,B,B,B,B,,,True,,,True,False,,4,,,"[""rat031"", ""rat032""]",rat032,rat031,4.0
771,2024-06-23,11:29:34.0,11:29:38.0,C,right,,rat034,rat007,rat034,rat007,,,,2024-06-23 11:29:34,2024-06-23 11:29:38,4.0,1719156574000000000,1719156578000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat007"", ""rat034""]",rat007,rat034,226087.0
772,2024-06-23,11:30:46.0,11:30:51.0,F,right,,rat007,rat030,rat007,rat030,,,,2024-06-23 11:30:46,2024-06-23 11:30:51,5.0,1719156646000000000,1719156651000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat030"", ""rat007""]",rat007,rat030,234101.0
773,2024-06-23,11:30:55.0,11:31:02.0,F,right,,rat007,rat004,rat007,rat004,,,,2024-06-23 11:30:55,2024-06-23 11:31:02,7.0,1719156655000000000,1719156662000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat007"", ""rat004""]",rat004,rat007,2889.0
774,2024-06-23,11:36:17.0,11:36:19.0,C,left,,rat005,rat031,rat005,rat031,,,,2024-06-23 11:36:17,2024-06-23 11:36:19,2.0,1719156977000000000,1719156979000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat031"", ""rat005""]",rat031,rat005,3337.0
775,2024-06-23,11:36:19.0,11:36:27.0,P,left,,rat005,rat031,,,,,,2024-06-23 11:36:19,2024-06-23 11:36:27,8.0,1719156979000000000,1719156987000000000,A,B,,,,,,True,,False,,,4,,,"[""rat031"", ""rat005""]",rat005,rat031,2.0
776,2024-06-23,11:55:33.0,11:55:37.0,C,left,,rat032,rat003,rat032,rat003,,,,2024-06-23 11:55:33,2024-06-23 11:55:37,4.0,1719158133000000000,1719158137000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat032"", ""rat003""]",rat003,rat032,4062.0
777,2024-06-23,11:55:37.0,11:55:56.0,D,left,,rat003,rat032,rat003,rat032,,,,2024-06-23 11:55:37,2024-06-23 11:55:56,19.0,1719158137000000000,1719158156000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat032"", ""rat003""]",rat032,rat003,4.0
778,2024-06-23,12:02:29.0,12:02:46.0,F,left,,rat007,rat034,rat007,rat034,,,,2024-06-23 12:02:29,2024-06-23 12:02:46,17.0,1719158549000000000,1719158566000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat007"", ""rat034""]",rat034,rat007,1975.0
779,2024-06-23,12:02:50.0,12:03:00.0,F,left,,rat007,rat034,rat007,rat034,,,,2024-06-23 12:02:50,2024-06-23 12:03:00,10.0,1719158570000000000,1719158580000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat007"", ""rat034""]",rat007,rat034,21.0
780,2024-06-23,12:03:00.0,12:03:21.0,F,left,,rat006,rat034,rat006,rat034,,,,2024-06-23 12:03:00,2024-06-23 12:03:21,21.0,1719158580000000000,1719158601000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat006"", ""rat034""]",rat006,rat034,10358.0
781,2024-06-23,12:03:22.0,12:03:27.0,PS,left,,rat010,rat034,,,,,,2024-06-23 12:03:22,2024-06-23 12:03:27,5.0,1719158602000000000,1719158607000000000,A,B,,,,,,True,,False,,,4,,,"[""rat010"", ""rat034""]",rat034,rat010,241559.0
782,2024-06-23,12:03:27.0,12:03:30.0,PS,left,,rat034,rat006,rat034,rat006,,,,2024-06-23 12:03:27,2024-06-23 12:03:30,3.0,1719158607000000000,1719158610000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat006"", ""rat034""]",rat006,rat034,27.0
783,2024-06-23,12:03:32.0,12:03:45.0,D,left,,rat034,rat006,rat006,rat034,,,,2024-06-23 12:03:32,2024-06-23 12:03:45,13.0,1719158612000000000,1719158625000000000,B,A,A,B,,,,,True,False,False,,4,,,"[""rat006"", ""rat034""]",rat034,rat006,5.0
784,2024-06-23,12:03:50.0,12:03:53.0,C,left,,rat006,rat034,rat006,rat034,,,,2024-06-23 12:03:50,2024-06-23 12:03:53,3.0,1719158630000000000,1719158633000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat006"", ""rat034""]",rat006,rat034,18.0
785,2024-06-23,12:06:47.0,12:06:53.0,PS,right,,rat031,rat032,rat031,rat032,,,tunnel contest,2024-06-23 12:06:47,2024-06-23 12:06:53,6.0,1719158807000000000,1719158813000000000,B,B,B,B,,,True,,,True,True,,4,,,"[""rat031"", ""rat032""]",rat031,rat032,2245.0
786,2024-06-23,12:09:09.0,12:09:46.0,PS,left,,rat033,rat007,rat007,rat033,,,,2024-06-23 12:09:09,2024-06-23 12:09:46,37.0,1719158949000000000,1719158986000000000,B,A,A,B,,,,,True,False,False,,4,,,"[""rat007"", ""rat033""]",rat033,rat007,160886.0
787,2024-06-23,12:10:04.0,12:10:11.0,C,left,,rat007,rat033,rat007,rat033,,,,2024-06-23 12:10:04,2024-06-23 12:10:11,7.0,1719159004000000000,1719159011000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat007"", ""rat033""]",rat007,rat033,55.0
788,2024-06-23,12:14:11.0,12:14:24.0,D,right,,rat006,rat032,rat032,rat006,,,,2024-06-23 12:14:11,2024-06-23 12:14:24,13.0,1719159251000000000,1719159264000000000,A,B,B,A,,,,True,,False,False,,4,,,"[""rat006"", ""rat032""]",rat006,rat032,5358.0
789,2024-06-23,12:23:45.0,12:23:48.0,C,left,,rat032,rat006,rat032,rat006,,,,2024-06-23 12:23:45,2024-06-23 12:23:48,3.0,1719159825000000000,1719159828000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat006"", ""rat032""]",rat032,rat006,574.0
790,2024-06-23,12:23:49.0,12:25:05.0,P,door,,rat032,rat006,,,,,,2024-06-23 12:23:49,2024-06-23 12:25:05,76.0,1719159829000000000,1719159905000000000,B,A,,,,,,,True,False,,,4,,,"[""rat006"", ""rat032""]",rat032,rat006,4.0
791,2024-06-23,12:24:20.0,12:24:40.0,PS,right,,rat010,rat005,rat005,rat010,,,,2024-06-23 12:24:20,2024-06-23 12:24:40,20.0,1719159860000000000,1719159880000000000,A,A,A,A,,True,,,,True,False,,4,,,"[""rat005"", ""rat010""]",rat010,rat005,6188.0
792,2024-06-23,12:24:40.0,12:25:01.0,P,right,,rat033,rat010,rat033,rat010,,,,2024-06-23 12:24:40,2024-06-23 12:25:01,21.0,1719159880000000000,1719159901000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat033"", ""rat010""]",rat033,rat010,248536.0
793,2024-06-23,12:42:24.0,12:42:33.0,P,left,,rat004,rat006,rat004,rat006,,,,2024-06-23 12:42:24,2024-06-23 12:42:33,9.0,1719160944000000000,1719160953000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat006"", ""rat004""]",rat004,rat006,162321.0
794,2024-06-23,12:43:32.0,12:43:49.0,PS,left,,rat031,rat007,rat031,rat007,,,,2024-06-23 12:43:32,2024-06-23 12:43:49,17.0,1719161012000000000,1719161029000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat007"", ""rat031""]",rat031,rat007,7248.0
795,2024-06-23,12:43:52.0,12:44:05.0,F,left,,rat031,rat007,rat031,rat007,,,,2024-06-23 12:43:52,2024-06-23 12:44:05,13.0,1719161032000000000,1719161045000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat007"", ""rat031""]",rat031,rat007,20.0
796,2024-06-23,12:49:18.0,12:49:24.0,C,right,,rat004,rat003,rat004,rat003,,,,2024-06-23 12:49:18,2024-06-23 12:49:24,6.0,1719161358000000000,1719161364000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat003"", ""rat004""]",rat003,rat004,162509.0
797,2024-06-23,12:49:24.0,12:49:32.0,P,right,,rat004,rat003,rat003,rat004,,,,2024-06-23 12:49:24,2024-06-23 12:49:32,8.0,1719161364000000000,1719161372000000000,A,A,A,A,,True,,,,True,False,,4,,,"[""rat003"", ""rat004""]",rat004,rat003,6.0
798,2024-06-23,12:52:47.0,12:53:28.0,P,left,,rat003,rat034,,,,,,2024-06-23 12:52:47,2024-06-23 12:53:28,41.0,1719161567000000000,1719161608000000000,A,B,,,,,,True,,False,,,4,,,"[""rat034"", ""rat003""]",rat003,rat034,6664.0
799,2024-06-23,12:56:15.0,12:56:58.0,P,right,,rat034,rat033,rat033,rat034,,,,2024-06-23 12:56:15,2024-06-23 12:56:58,43.0,1719161775000000000,1719161818000000000,B,B,B,B,,,True,,,True,False,,4,,,"[""rat033"", ""rat034""]",rat034,rat033,236313.0
800,2024-06-23,12:57:46.0,12:57:48.0,C,left,,rat003,rat035,rat003,rat035,,,,2024-06-23 12:57:46,2024-06-23 12:57:48,2.0,1719161866000000000,1719161868000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat035"", ""rat003""]",rat003,rat035,6865.0
801,2024-06-23,12:57:48.0,12:58:02.0,P,left,,rat035,rat003,,,,,,2024-06-23 12:57:48,2024-06-23 12:58:02,14.0,1719161868000000000,1719161882000000000,B,A,,,,,,,True,False,,,4,,,"[""rat035"", ""rat003""]",rat003,rat035,2.0
802,2024-06-23,12:58:30.0,12:58:33.0,C,left,,rat032,rat003,rat032,rat003,,,,2024-06-23 12:58:30,2024-06-23 12:58:33,3.0,1719161910000000000,1719161913000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat032"", ""rat003""]",rat003,rat032,3773.0
803,2024-06-23,12:58:33.0,12:58:49.0,P,left,,rat032,rat003,,,,,,2024-06-23 12:58:33,2024-06-23 12:58:49,16.0,1719161913000000000,1719161929000000000,B,A,,,,,,,True,False,,,4,,,"[""rat032"", ""rat003""]",rat032,rat003,3.0
804,2024-06-23,13:07:07.0,13:07:23.0,F,left,,rat007,rat032,rat032,rat007,,,,2024-06-23 13:07:07,2024-06-23 13:07:23,16.0,1719162427000000000,1719162443000000000,A,B,B,A,,,,True,,False,False,,4,,,"[""rat007"", ""rat032""]",rat007,rat032,6352.0
805,2024-06-23,13:07:23.0,13:07:42.0,P,left,,rat003,rat007,rat003,rat007,,,,2024-06-23 13:07:23,2024-06-23 13:07:42,19.0,1719162443000000000,1719162462000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat007"", ""rat003""]",rat003,rat007,255090.0
806,2024-06-23,13:07:42.0,13:08:05.0,C,left,,rat031,rat007,rat031,rat007,,,,2024-06-23 13:07:42,2024-06-23 13:08:05,23.0,1719162462000000000,1719162485000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat007"", ""rat031""]",rat031,rat007,1430.0
807,2024-06-23,13:25:41.0,13:26:07.0,P,right,,rat007,rat031,rat031,rat007,,,,2024-06-23 13:25:41,2024-06-23 13:26:07,26.0,1719163541000000000,1719163567000000000,A,B,B,A,,,,True,,False,False,,4,,,"[""rat007"", ""rat031""]",rat031,rat007,1079.0
808,2024-06-23,13:26:07.0,13:26:17.0,P,right,,rat005,rat007,rat005,rat007,,,,2024-06-23 13:26:07,2024-06-23 13:26:17,10.0,1719163567000000000,1719163577000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat007"", ""rat005""]",rat007,rat005,164653.0
809,2024-06-23,13:27:24.0,13:27:30.0,PS,door,,rat010,rat004,rat010,rat004,,,push the door,2024-06-23 13:27:24,2024-06-23 13:27:30,6.0,1719163644000000000,1719163650000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat010"", ""rat004""]",rat004,rat010,165012.0
810,2024-06-23,13:27:34.0,13:27:40.0,PS,right,,rat010,rat005,rat005,rat010,,,,2024-06-23 13:27:34,2024-06-23 13:27:40,6.0,1719163654000000000,1719163660000000000,A,A,A,A,,True,,,,True,False,,4,,,"[""rat005"", ""rat010""]",rat005,rat010,3794.0
811,2024-06-23,13:30:22.0,13:30:43.0,F,right,,rat031,rat010,rat031,rat010,,,,2024-06-23 13:30:22,2024-06-23 13:30:43,21.0,1719163822000000000,1719163843000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat031"", ""rat010""]",,,262973.0
812,2024-06-23,13:32:19.0,13:32:23.0,F,right,,rat010,rat006,,,,,,2024-06-23 13:32:19,2024-06-23 13:32:23,4.0,1719163939000000000,1719163943000000000,A,A,,,,True,,,,True,,,4,,,"[""rat006"", ""rat010""]",rat010,rat006,13933.0
813,2024-06-23,13:32:24.0,13:32:29.0,F,right,,rat034,rat010,rat010,rat034,,,,2024-06-23 13:32:24,2024-06-23 13:32:29,5.0,1719163944000000000,1719163949000000000,B,A,A,B,,,,,True,False,False,,4,,,"[""rat010"", ""rat034""]",rat034,rat010,5342.0
814,2024-06-23,13:32:49.0,13:32:55.0,PS,right,,rat010,rat003,rat010,rat003,,,,2024-06-23 13:32:49,2024-06-23 13:32:55,6.0,1719163969000000000,1719163975000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat010"", ""rat003""]",rat010,rat003,10198.0
815,2024-06-23,13:33:02.0,13:33:03.0,PS,right,,rat010,rat003,rat010,rat003,,,,2024-06-23 13:33:02,2024-06-23 13:33:03,1.0,1719163982000000000,1719163983000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat010"", ""rat003""]",rat010,rat003,13.0
816,2024-06-23,13:33:04.0,13:33:12.0,PS,right,,rat030,rat003,rat003,rat030,,,,2024-06-23 13:33:04,2024-06-23 13:33:12,8.0,1719163984000000000,1719163992000000000,B,A,A,B,,,,,True,False,False,,4,,,"[""rat030"", ""rat003""]",rat003,rat030,10167.0
817,2024-06-23,13:44:37.0,13:45:00.0,P,left,,rat030,rat035,rat030,rat035,,,,2024-06-23 13:44:37,2024-06-23 13:45:00,23.0,1719164677000000000,1719164700000000000,B,B,B,B,,,True,,,True,True,,4,,,"[""rat030"", ""rat035""]",rat035,rat030,10479.0
818,2024-06-23,13:58:01.0,13:58:06.0,C,left,,rat030,rat005,rat030,rat005,,,,2024-06-23 13:58:01,2024-06-23 13:58:06,5.0,1719165481000000000,1719165486000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat030"", ""rat005""]",rat005,rat030,10761.0
819,2024-06-23,13:58:06.0,13:58:09.0,PS,left,,rat030,rat005,rat005,rat030,,,,2024-06-23 13:58:06,2024-06-23 13:58:09,3.0,1719165486000000000,1719165489000000000,B,A,A,B,,,,,True,False,False,,4,,,"[""rat030"", ""rat005""]",rat030,rat005,5.0
820,2024-06-23,13:58:10.0,13:58:48.0,F,left,,rat003,rat030,rat003,rat030,,,,2024-06-23 13:58:10,2024-06-23 13:58:48,38.0,1719165490000000000,1719165528000000000,A,B,A,B,,,,True,,False,True,,4,,,"[""rat030"", ""rat003""]",rat003,rat030,1506.0
821,2024-06-23,13:58:10.0,13:58:33.0,D,left,,rat030,rat005,rat005,rat030,,,,2024-06-23 13:58:10,2024-06-23 13:58:33,23.0,1719165490000000000,1719165513000000000,B,A,A,B,,,,,True,False,False,,4,,,"[""rat030"", ""rat005""]",rat005,rat030,4.0
822,2024-06-23,14:12:29.0,14:12:30.0,C,right,,rat032,rat006,rat032,rat006,,,,2024-06-23 14:12:29,2024-06-23 14:12:30,1.0,1719166349000000000,1719166350000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat006"", ""rat032""]",rat032,rat006,6520.0
823,2024-06-23,14:12:30.0,14:12:40.0,P,right,,rat032,rat006,rat032,rat006,,,,2024-06-23 14:12:30,2024-06-23 14:12:40,10.0,1719166350000000000,1719166360000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat006"", ""rat032""]",rat032,rat006,1.0
824,2024-06-23,14:14:32.0,14:14:33.0,F,left,,rat032,rat004,,,,,,2024-06-23 14:14:32,2024-06-23 14:14:33,1.0,1719166472000000000,1719166473000000000,B,A,,,,,,,True,False,,,4,,,"[""rat032"", ""rat004""]",rat032,rat004,10407.0
825,2024-06-23,14:14:33.0,14:14:50.0,P,left,,rat004,rat005,rat004,rat005,,,,2024-06-23 14:14:33,2024-06-23 14:14:50,17.0,1719166473000000000,1719166490000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat005"", ""rat004""]",rat004,rat005,18235.0
826,2024-06-23,14:17:08.0,14:17:22.0,F,left,,rat034,rat006,rat034,rat006,,,,2024-06-23 14:17:08,2024-06-23 14:17:22,14.0,1719166628000000000,1719166642000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat006"", ""rat034""]",rat006,rat034,7998.0
827,2024-06-23,14:20:51.0,14:20:56.0,C,left,,rat032,rat006,rat032,rat006,,,,2024-06-23 14:20:51,2024-06-23 14:20:56,5.0,1719166851000000000,1719166856000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat006"", ""rat032""]",rat032,rat006,501.0
828,2024-06-23,14:20:59.0,14:21:05.0,C,left,,rat032,rat035,rat032,rat035,,,,2024-06-23 14:20:59,2024-06-23 14:21:05,6.0,1719166859000000000,1719166865000000000,B,B,B,B,,,True,,,True,True,,4,,,"[""rat035"", ""rat032""]",rat035,rat032,12592.0
829,2024-06-23,14:21:05.0,14:21:15.0,P,left,,rat032,rat035,,,,,,2024-06-23 14:21:05,2024-06-23 14:21:15,10.0,1719166865000000000,1719166875000000000,B,B,,,,,True,,,True,,,4,,,"[""rat035"", ""rat032""]",rat032,rat035,6.0
830,2024-06-23,14:24:32.0,14:24:35.0,F,left,,rat031,rat005,rat031,rat005,,,,2024-06-23 14:24:32,2024-06-23 14:24:35,3.0,1719167072000000000,1719167075000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat031"", ""rat005""]",rat005,rat031,10093.0
831,2024-06-23,14:24:35.0,14:24:36.0,C,left,,rat031,rat005,rat031,rat005,,,,2024-06-23 14:24:35,2024-06-23 14:24:36,1.0,1719167075000000000,1719167076000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat031"", ""rat005""]",rat031,rat005,3.0
832,2024-06-23,14:24:36.0,14:24:47.0,F,left,,rat031,rat005,rat031,rat005,,,,2024-06-23 14:24:36,2024-06-23 14:24:47,11.0,1719167076000000000,1719167087000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat031"", ""rat005""]",rat031,rat005,1.0
833,2024-06-23,14:27:38.0,14:28:11.0,P,right,,rat032,rat006,,,,,,2024-06-23 14:27:38,2024-06-23 14:28:11,33.0,1719167258000000000,1719167291000000000,B,A,,,,,,,True,False,,,4,,,"[""rat006"", ""rat032""]",rat032,rat006,407.0
834,2024-06-23,14:37:39.0,14:38:01.0,P,right,,rat004,rat032,rat032,rat004,,,,2024-06-23 14:37:39,2024-06-23 14:38:01,22.0,1719167859000000000,1719167881000000000,A,B,B,A,,,,True,,False,False,,4,,,"[""rat032"", ""rat004""]",rat032,rat004,1387.0
835,2024-06-23,14:38:27.0,14:38:35.0,C,right,,rat004,rat010,rat004,rat010,,,,2024-06-23 14:38:27,2024-06-23 14:38:35,8.0,1719167907000000000,1719167915000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat010"", ""rat004""]",rat010,rat004,4263.0
836,2024-06-23,14:38:35.0,14:38:50.0,P,right,,rat010,rat004,rat004,rat010,,,,2024-06-23 14:38:35,2024-06-23 14:38:50,15.0,1719167915000000000,1719167930000000000,A,A,A,A,,True,,,,True,False,,4,,,"[""rat010"", ""rat004""]",rat004,rat010,8.0
837,2024-06-23,14:40:08.0,14:40:15.0,C,left,,rat031,rat005,rat031,rat005,,,,2024-06-23 14:40:08,2024-06-23 14:40:15,7.0,1719168008000000000,1719168015000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat031"", ""rat005""]",rat031,rat005,932.0
838,2024-06-23,14:40:15.0,14:40:22.0,F,left,,rat031,rat005,rat031,rat005,,,,2024-06-23 14:40:15,2024-06-23 14:40:22,7.0,1719168015000000000,1719168022000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat031"", ""rat005""]",rat031,rat005,7.0
839,2024-06-23,14:50:46.0,14:50:52.0,PS,right,,rat003,rat007,rat007,rat003,,,,2024-06-23 14:50:46,2024-06-23 14:50:52,6.0,1719168646000000000,1719168652000000000,A,A,A,A,,True,,,,True,False,,4,,,"[""rat007"", ""rat003""]",rat003,rat007,6203.0
840,2024-06-23,15:01:38.0,15:01:42.0,D,right,,rat004,rat031,rat031,rat004,,,,2024-06-23 15:01:38,2024-06-23 15:01:42,4.0,1719169298000000000,1719169302000000000,A,B,B,A,,,,True,,False,False,,4,,,"[""rat031"", ""rat004""]",rat031,rat004,170337.0
841,2024-06-23,15:01:43.0,15:02:02.0,P,right,,rat007,rat004,rat007,rat004,,,,2024-06-23 15:01:43,2024-06-23 15:02:02,19.0,1719169303000000000,1719169322000000000,A,A,A,A,,True,,,,True,True,,4,,,"[""rat007"", ""rat004""]",rat007,rat004,12648.0
842,2024-06-23,15:02:02.0,15:02:14.0,P,right,,rat032,rat004,rat032,rat004,,,,2024-06-23 15:02:02,2024-06-23 15:02:14,12.0,1719169322000000000,1719169334000000000,B,A,B,A,,,,,True,False,True,,4,,,"[""rat032"", ""rat004""]",rat032,rat004,1463.0
843,2024-06-23,15:18:20.0,15:18:22.0,C,left,,rat030,rat031,rat030,rat031,,,,2024-06-23 15:18:20,2024-06-23 15:18:22,2.0,1719170300000000000,1719170302000000000,B,B,B,B,,,True,,,True,True,,4,,,"[""rat030"", ""rat031""]",rat030,rat031,16220.0
